ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,국적
2021-01-01,12.7373388,-4.546359454680415,44.16566360685186,12.7373388,12.7373388,7.204028946278319,7.204028946278319,7.204028946278319,7.204028946278319,7.204028946278319,7.204028946278319,0.0,0.0,0.0,19.941367746278317,가나
2021-02-01,16.67038239586466,3.394749773091892,51.75312356183657,16.67038239586466,16.67038239586466,11.027407607525294,11.027407607525294,11.027407607525294,11.027407607525294,11.027407607525294,11.027407607525294,0.0,0.0,0.0,27.697790003389954,가나
2021-03-01,20.22280886797846,-13.080017188431446,33.405761882311516,20.22280886797846,20.22280886797846,-8.86653831391756,-8.86653831391756,-8.86653831391756,-8.86653831391756,-8.86653831391756,-8.86653831391756,0.0,0.0,0.0,11.3562705540609,가나
2021-04-01,24.155852463735144,-14.631250142329854,34.28538546269777,24.155852463735144,24.155852463735144,-14.442061601519361,-14.442061601519361,-14.442061601519361,-14.442061601519361,-14.442061601519361,-14.442061601519361,0.0,0.0,0.0,9.713790862215783,가나
2021-05-01,27.96202368619647,-2.276075602824354,44.39895018977187,27.96202368619647,27.96202368619647,-7.243310212533594,-7.243310212533594,-7.243310212533594,-7.243310212533594,-7.243310212533594,-7.243310212533594,0.0,0.0,0.0,20.718713473662877,가나
2021-06-01,31.89506728236145,38.290606648163475,87.96675716943277,31.89506728236145,31.89506728236145,30.960853593066016,30.960853593066016,30.960853593066016,30.960853593066016,30.960853593066016,30.960853593066016,0.0,0.0,0.0,62.855920875427465,가나
2021-07-01,35.70123850496291,42.53275841527228,91.84139983312568,35.70123850496291,35.70123850496291,32.0255367838772,32.0255367838772,32.0255367838772,32.0255367838772,32.0255367838772,32.0255367838772,0.0,0.0,0.0,67.72677528884012,가나
2021-08-01,39.63428210376174,107.97557618998718,156.1424620015634,39.63428210376174,39.63428210376174,92.97860698738259,92.97860698738259,92.97860698738259,92.97860698738259,92.97860698738259,92.97860698738259,0.0,0.0,0.0,132.61288909114432,가나
2021-09-01,43.56732570256059,45.31985061889711,93.63896322784011,43.56732570256059,43.56732570256059,26.2265396154167,26.2265396154167,26.2265396154167,26.2265396154167,26.2265396154167,26.2265396154167,0.0,0.0,0.0,69.79386531797729,가나
2021-10-01,47.373608720687706,34.73521715893612,81.03972143024166,47.373608720687706,47.373608720687706,7.639967851269609,7.639967851269609,7.639967851269609,7.639967851269609,7.639967851269609,7.639967851269609,0.0,0.0,0.0,55.013576571957316,가나
2021-11-01,51.3067678451246,50.039357301605264,95.31131919983902,51.3067678451246,51.3067678451246,21.19467928510099,21.19467928510099,21.19467928510099,21.19467928510099,21.19467928510099,21.19467928510099,0.0,0.0,0.0,72.50144713022559,가나
2021-12-01,55.11322020240291,8.359482747892079,54.258018645356074,55.11322020240291,55.11322020240291,-23.934179624534202,-23.934179624534202,-23.934179624534202,-23.934179624534202,-23.934179624534202,-23.934179624534202,0.0,0.0,0.0,31.179040577868705,가나
